author,title,translation,label
Eftimie,Un bărbat cu cască neagră a închiriat laserul de la Măgurele ca să distrugă o planetă,"„Omul a fost ok, a plătit cash, ne-a zis că ne de 2000 de credite imperiale acum, încă 10.000 odată ce va fi distrus Alderaan. Eu zic că afacerea e bună, mai ales acum în vreme de pandemie, cine mai dă bani cash, mai ales valută?”, a declarat șeful institutului de cercetare de la Măgurele.Misteriosul investitor spune că va folosi laserul pentru cercetări medicale, pentru că atunci când era tânăr s-a certat cu un prieten bun de-al lui și ăla l-a aruncat în lavă, deci e ars pe tot corpul. Totodată a menționat că laserul îl va ajuta să distrugă o planetă, dar n-o face din răutate, o face doar să-i bage fiicei sale în cap ideea să nu mintă și să nu umble cu toți bagabonții din galaxie.",0
Calin,Studiu! 90% din hashtagurile #staiacasă sunt scrise de neveste,"Cercetătorii britanici spun că în această perioadă circulă multe alte hashtaguri derivate din #staiacasă, și ele scrise tot de neveste într-o proporție covârșitoare. ”Cele mai populare dintre ele sunt #staiacasădarpoțiieșisăducigunoiul, #staiacasășimaispalășituniștevase și #staiacasănuînseamnăcătrebuiesăstaipecanapeatoatăziua”, au precizat oamenii de știință.",0
TNR,Un tâmpit a pus Boleroul la ora 3 în Vamă și a răsărit soarele!,"Sute de astronomi și alți savanți se îndreaptă spre Vamă, ca să verifice dacă azi soarele va apune de 2 ori, dar și să studieze efectele răsăritului accidental. Unii savanți vor să pună iar Bolero-ul, chiar înainte de apus, să vadă dacă nu cumva pot momi soarele să rămână pe cer mai mult timp, ca să transforme România într-o mare putere, cu super energie solară.Nu e prima oară când se întâmplă un răsărit atipic pe litoral. În 1988, primarul din Vama Veche a făcut soarele să răsară cu 2 ore mai devreme, pentru că venea în vizită Nicolae Ceaușescu.",0
Calin,Ce ghiolban! O specie de țânțar râgâie după ce-ți suge sângele,"”Nu sunt adeptul soluțiilor extreme, dar această specie de țânțar ar trebui exterminată”, a adăugat omul de știință. ”Totul până la maniere! Că-mi sugi sângele și apoi pleacă în treaba lui pot accepta, dar nu să mă și sfidezi după. Un asemenea comportament nu are ce căuta printre țânțari!”",0
Eftimie,O specie de PET dispărută în urmă cu 20 de ani a reapărut în lacul Vidraru,"PET-ul de Rio de Kiwi este momentan în puține exemplare și dacă nu este vânat până la extincție ca data trecută ar putea să umple nu doar lacurile de munte ci să coboare lin spre aval, până în Deltă. Astfel, cu eforturi minime, turiștii care vor veni anul viitor să-și facă concediul în minunata rezervație a biosferei vor putea admira acest pet străvechi în toată splendoarea lui. „Este ca o fosilă vie, o specie endemică acestor locuri, care ne deschide o fereastră spre un univers doldora de biodiversitate”, spun ichtyioplasticienii.",0
Calin,"Atenție! Dacă ții minte toate visele, înseamnă că ți s-a implantat un cip în cap","Din fericire sunt și câteva vești bune. Agentul FBI a descoperit documente din care reiese că microcipul lui Bill Gates are anumite slăbiciuni. Dacă persoana microcipată își montează câte-un magnet la fiecare tâmplă și îi ține acolo pentru 7 zile, cipul de dezactivează. La fel, dacă stai cu capul sub apă, inclusiv în cadă, timp de 5 minute, apare un scurtcircuit care dezactivează cipul.",0
TNR,Elevii cu febră vor da BAC-ul cu picioarele într-un lighean cu apă rece,"Elevii mai corpolenți vor putea să stea într-o cadă cu cuburi de gheață. Geamurile sălilor speciale vor fi deschise permanent, ca să să nu se facă saună și să nu-i afecteze pe ceilalți colegi. Elevele mai emotive vor avea voie să-și păstreze telefoanele în examen, ca să poată să-și facă selfiuri și să le posteze pe Instagram, sau să pună clipuri pe Tiktok, ca să se mai liniștească.",0
Calin,"România vrea să trimită niște unguri pe Marte, că poate scăpăm de ei","Viitoarea capsulă românească nu va trebui să fie foarte încăpătoare. ”Ungurii stau și-n picioare în capsulă, dacă nu e loc, asta nu-i o problemă pentru ei”, a spus Iohannis. ”Doar să fie loc să-și ia fiecare ungur câte-un kürtős cu el, că altfel nu cred că-i putem convinge să se urce în capsulă.”",0
TNR,"Secretul găurilor negre, descifrat! Savanţii au descoperit bormaşina lui Dumnezeu","”Era puțin logic ca Dumnezeu, atunci când a creat Universul, să folosească unelte. Bormașina lui Dumnezeu e prima unealtă, ne așteptăm să găsim și un șpaclu, un canciog spațial, și probabil și dibluri rămase de când a agățat stelele pe firmament”, spune astronomul Decebal Popescu, cel care a găsit bormașina spațială.”Un fenomen fizic interesant e că atunci când Dumnezeu dă găuri negre cu bormașina, din punctul de vedere al lui Dumnezeu capul burghiului se tocește imediat ce intră în gaura neagră, dar din punctul de vedere al burghiului, acesta continuă să găurească spațiul la infinit, creând o groapă de potențial din care nici lumina nu poate să scape”, a mai spus astronomul român.",0
TNR,"Satelitul românesc nu poate fi lansat, că riscă să lovească turla Catedralei Neamului","Biserica se opune ideii ca un obiect artificial să stea permanent deasupra României: ”Dacă Dumnezeu nu mai vede bine păcatele din cauza satelitului? Riscăm alte nenorociri, educație sexuală, căsătorii între bărbați, vaccinuri, apocalipsă. Avem un satelit natural, făcut de Dumnezeu, Luna. De ce această aroganță, să credem că facem noi sateliți mai buni?”, a mai spus Bănosu.",0
Vasile,O rachetă anti-grindină lansată din Bârlad a lovit Staţia Spaţială Internaţională,"De vină pentru incident ar fi o rachetă antigrindină model B-94 „Trântor”, produsă în oraşul învecinat, Huşi.Nea Ilie, operator rachete la staţia meteo din Bârlad, garantează că proiectilul era programat să explodeze la nivelul norilor cauzatori de grindină, şi că impactul cu SSI a fost cauzată de o defecţiune tehnică. Cu toate astea, spune nea Ilie, „şi ăştia cu staţia lor au fost cam muişti, să nu semnalizeze, să nu dea un claxon, nimic.”",0
Eftimie,Un român se plânge că e la a opta mărire de penis şi tot n-a scăpat de spam,"Acesta a precizat că acum are un penis de 54 de centimetri, care nu îl incomodează atât de mult pe cât s-ar crede. E adevărat că femeile cam fug și țipă când îl văd, dar pe de altă parte poate să pipăie fructele pe care scrie „nu puneți mâna”.",0
Calin,Soția unui astronaut SpaceX îl tot bate la cap: ”Când vii? Mai stai mult?”,"Scandalul a escaladat însă în momentul în care soția astronautului a citit pe internet că pe Stația Spațială Internațională există și-o femeie. ”Deci pentru aia te-ai dus tu acolo? Nu ți-e rușine? Dacă într-o oră nu ești înapoi acasă, noi doi am terminat-o!”, a sunat ultimatumul pentru astronaut.",0
Eftimie,Un motan extrem de mincinos din Berceni se laudă că a prins laserul,"Cu toate acestea experții sunt sceptici în privința capturării laserului și cer reluarea experimentului. Astfel, aceștia au lansat un apel național către proprietarii de pisici să folosească un laser în casă să vadă dacă nu cumva îl prinde felina. Și dacă da, să raporteze imediat.",0
Eftimie,Musk amână lansarea rachetei după ce la bord au fost găsiţi doi români fără bilet,"Lansarea a fost amânată pentru câteva zile, oamenii lui Elon Musk susținând că trebuie dezinfectată iar toată nava, că oamenii au intrat încălțați în nacelă și și-au aruncat bagajele peste tot, au înghesuit aparatura electronică să facă loc pentru papornițe.",0
Eftimie,"O pensionară și-a pus vizor cu infraroșii, să le ia temperatura vecinilor","În replică, doamna Mioara susține că încă de când era tânără, și a văzut filmul „Predator” pe casete video, în urmă cu un sfert de secol, și-a dorit o cameră termică la vizor. Totodată a dat promisiuni că nu folosește datele personale în scopuri comerciale, respectiv pentru a promova anumită firmă de ceaiuri de sunătoare numai bune la febră și guturai.",0
Eftimie,Unui român i s-a virusat cipul din frunte și acum spamează cu mărire de penis pe toată lumea,"Singura soluție acum pentru a scăpa de acest obicei prost e să-și instaleze un adware sau un antivirus în cap, din păcate toate soluțiile eficiente sunt pe bani și costă mai mult decât o alifie de mărire a penisului.",0
Eftimie,Hipsterii refuză cipul lui Bill Gates și așteaptă lansarea cipului Apple,"Pe de altă parte, specialiștii avertizează să microcipul Apple este, la rândul lui, foarte scump și nu este compatibil cu celelalte cipuri. Totodată, odată ce te-a microcipat, te-a prins în ecosistem, ceea ce înseamnă că atunci când vei alege un malefic tiran robot care să te țină în sclavie nu vei putea folosi decât unul care folosește MacOS.",0
Eftimie,Doi paznici care au îndreptat termometrele unul spre altul au creat o gaură neagră,"Gaura neagră s-a extins până aproape de linia de tramvai și a atras în interiorul ei 40 de muncitori care păzeau în apropiere o gaură simplă, de asfalt. SMURD a trimis un echipaj special format din fizicieni și astronomi care au carantinat zona, au pus o creangă în gaură și au legat o sfoară în jur, să nu mai cadă nimeni în ea. Cei doi paznici au fost sancționați cu avertisment și au primit interdicție să folosească termoscanerele vreme de două săptămâni",0
Vasile,Un român angajat la abator și-a făcut acasă o vacă din piese furate de la muncă,"„Noi aici în sat l-am poreclit Dr. Frankenholstein… E o glumă cu vaci, mă înţelegi”, adaugă primarul comunei, care nu ştie dacă să fie mândru de reuşita ştiinţifică a consăteanului său sau să-l ardă pe rug pentru magie neagră.„Dacă acuzaţiile se confirmă, nea Marcel riscă să fie sancţionat disciplinar şi pus să plătească toate componentele vacii din buzunarul propriu, dar măcar s-a ales cu un zombie cu şase picioare care dă lapte fosforescent”, precizează un reprezentant al abatorului.",0
TNR,Un paznic a pus din greșeală termometrul pe modul letal și a ucis trei clienți,"Paznicul se dezvinovățește: ”Nu sunt vinovat! Nu mi-a făcut nimeni niciun instructaj, eu nu sunt persoană competentă să folosesc termoscannerul”, dar se pare că lucrurile nu sunt tocmai așa. Un alt angajat al magazinului spune că nea Vasile paznicul lua termoscannerul cu el acasă după program și îl folosea să taie țeavă de 12 și fier beton cu el, sau să sudeze, deși știa foarte bine cât de periculos e acest instrument demonic.Colegul mai spune și că paznicul nea Vasile scana femeile mai cu forme, pentru că scannerul îi permitea și să le vadă pe sub haine.",0
Eftimie,"Tot mai mulţi români devin vegani doar jumătate de oră, cât să se laude!","Medicii spun că un regim vegan sau vegetarian de jumătate de oră pe zi este chiar indicat, acesta având ca rol reducerea colesterolului în organism precum și arderea grăsimilor. „Un om care trăncănește încontinuu despre cât de vegan este el are chiar și 200 de calorii pe oră”, explică specialiștii.",0
Eftimie,SRI se plânge că cipurile implantate românilor în magazine le bruiază microfoanele,"Soluția ar fi ca toate firmele să ia echipament de monitorizare de la același furnizor și, pe cât posibil, dacă vorbim de echipament de emisie-recepție și control al minții, acesta să nu depășească puterea de 88 de Ohmi, că de acolo nu se mai pot garanta rezultate. Dealtfel, în mai multe localități din țară au picat antenele 5G, pentru că erau achiziționate de la Huawei și nu aveau update-ul de software făcut.",0
TNR,"După ce elevii vor primi 250.000 de tablete, România va domina planeta la Fortnite","Profesorii care vor fi dați afară, pentru că materiile pe cre le predau sunt inutile, vor fi angajați la Fortnite, să ajute copiii care întâmpină bug-uri în joc, salariile fiind extrem de atractive. Anual, cei mai capabili elevi vor fi selectați pentru clase speciale de Fornite cu predare intensivă, iar BAC-ul va fi simplu, că doar rankingul fiecărui jucător va fi public.",0
Calin,"Strehaia va lansa o căruță în spațiu, ca să fure unul din sateliții lui Elon Musk","Primarul din Strehaia râde de întreprinzător și nu-i dă nicio șansă să se întoarcă din spațiu cu vreun satelit. ”Nu așa se face treabă, doar cu calul și căruța”, este convins primarul. ”Dacă era deștept, fura laserul de la Măgurele și apoi dădea sateliții jos, la el în curte, unul câte unul. Satelitul ăla fuge de om, nu stă să-l prinzi, dar cu laserul imediat îl dai jos.”",0
TNR,10 măsuri de siguranță luate de laboratorul din Wuhan de unde a scăpat COVID-ul,"• La cantina laboratorului nu se va mai servi liliac decât o zi pe săptămână, marțea. De asemenea, liliecii vor fi spălați cu apă și săpun înainte de gătire;• Femeia de serviciu a fost trimisă în lagăr, că n-a dat cu clor pe unde trebuia;",0
Vasile,Uzina Dacia reia producţia de la zero. Azi a ieşit pe poartă prima Dacie 1100,"În prezent, câţiva angajaţi Dacia îl caută pe Nicolae Ceauşescu, ca să-i ofere cadou primul autoturism Dacia 1100 produs în România în secolul XXI.Potrivit calendarului de reluare a producţiei, cei care îşi doresc o Dacie Logan vor fi nevoiţi să aştepte până în 2036, dar cei mai nerăbdători vor putea primi îndrăgita Solenza încă din 2034.",0
Eftimie,"Robotul Curiosity de pe Marte, mesaj pentru omenire: Baftă, băieți!","După transmiterea mesajului robotul Curiosity a întrerupt transmisia și nu a mai comunicat nimic și nici nu a răspuns comenzilor primite de la Houston. „Presupunem că robotul s-a autoizolat dar, chiar și așa, izolarea ar trebui să țină doar două săptămâni. Se pare că din punctul lui de vedere noi nu mai existăm”.",0
Eftimie,"Elon Musk, amendat pentru că și-a plimbat sateliții deasupra României fără declarație","În procesul verbal de contravenție se menționează că Musk Elon a precizat „Who the fuck are you” și că a refuzat să semneze hârtia. Acesta a fost înștiințat că dacă plătește amenda în 48 de ore la orice ghișeu ANAF sau secție de poliție, aceasta va fi redusă la jumătate.",0
TNR,"Nu vă e rușine? Deși petrolul s-a ieftinit, prețul parizerului a rămas neschimbat","Producătorii au și alte pretexte să țină prețul sus, dând vina și pe cantitatea mare de coloranți sintetici. Ei mai susțin și că membrana care învelește parizerul este foarte scumpă, fiind făcută la un laborator secret, unde nimeni nu are voie să pătrundă și să fure formula chimică a învelișului, care reușește să țină una din cele mai periculoase substanțe fără să se dezintegreze.",0
TNR,"A exagerat de Paști. Șoricelul de la Kaufland, văzut în Catena ronțăind un Colebil","Farmacista spune că șoricelul trebuie să bea apă și să evite raioanele cu multe grăsimi precum brânza, dar șoarecele a oftat: ”Și ce-o să mănânc, doamnă, legume, ca un animal?”. I s-a recomandat o dietă cu alimente mai ușoare, precum orezul, dar șoarecele nici n-a vrut să audă și și-a desfăcut o cutie cu energizant, semn că n-are de gând să lase stilul ăsta de viață nesănătos.",0
Eftimie,Coca-Cola salvează industria ţiţeiului dublând cantitatea de petrol din reţetă,"Pe lângă cola, și alte băuturi din gamă vor beneficia de mai mult petrol pentru un gust puternic și răcoritor. Astfel, pentru prima oară după războiul din Vietnam și criza petrolului din ’73, va reveni pe piața celebra Fanta Diesel, un suc dedicat persoanelor mai în vârstă și mai econoame.",0
TNR,Bill Gates recunoaşte că a creat COVID19 ca să nu-l viziteze neamurile de Paşti,"Din păcate savantul chinez care lucra la virus avea și un job part-time ca măcelar la restaurantul de ciorbă de liliac al vărului Bao-Ling și în timp ce toca lilieci i-a căzut recipientul cu virus în ciorbă și de aici toată pandemia.Bill Gates spune că virusul comandat de el dădea doar diaree și crampe, ca să scape de rude, însă combinat cu virusul din pipota liliacului, s-a ajuns la Covid19, un virus mult mai periculos, care produce febră, tuse seacă și dictatură în mai multe țări.",0
Calin,"Aplicaţiile Colebilgo şi Trifermentpanda, suprasolicitate în aceste zile","Cei de la Trifermentpanda trag însă un semnal de alarmă și spun că stocurile de pastile pentru toxiinfecție alimentară sunt în scădere dramatică. ”Nu vrem să ajungem în situația în care livratorii noștri vor fi nevoiți să le facă o clismă clienților, din lipsă de alte soluții”, spun cei de la Trifermentpanda.",0
Eftimie,Conspiraționist explodat după ce a aflat că coronavirusul poate fi vindecat prin iradiere cu 5G,"Printre posesiunile conspiraționistului s-au descoperit numeroase semne masonice, zeci de mii de poze cu homosexuali implicați în ritualuri sataniste precum și o lucrare care dovedea fără tăgadă că Pământul este plat, în caz contrar piramidele urmând a se balansa încontinuu, ca orice obiect cu fund plat pus pe o minge.",0
TNR,Horoscopul pandemiei. Află când scapi de starea de urgență în funcție de zodie,Taur,0
TNR,Inexplicabil! Unui bărbat i se scoală automat când deschide un tab în incognito,"Situația nu e singulară, se pare că mulți bărbați suferă de acest reflex bizar. Ce e și mai straniu e că multe femei trec prin simptome asemănătoare când deschid un tab în incognito. Se înroșesc la față, li se întăresc sfârcurile și li se dilată pupilele, deși pe ecran nu apare nimic altceva. ”E ca și cum corpul s-ar pregăti inconștient pentru o anumită activitate care provoacă plăcere sexuală. De unde, cum, acesteasunt întrebări pentru savanții de mâine”, spune Decebal Popescu, sexolog.",0
Advert Einstein,Un programator a uitat microfonul pornit la laptop și s-a trezit cu 174 de oferte de job,"La un moment a venit o muscă pe tastatură și a încercat s-o omoare, dar angajatorii au crezut că scrie cod cu o viteză incredibilă și i-au trimis alte oferte. Mulți alți programatori au început să-l asculte pentru că tipul povestea niște soluții interesante de C, C++ și Python.Mai mult, programatorul a fost remarcat de angajatori pentru că el vorbea la telefon cu un prieten și-i zicea: ”Eu stau chiar și 18 ore pe zi în fața calculatorului. Cel mai mare defect al meu e că muncesc încontinuu până rezolv ce am de făcut”, lucru pe care oamenii de HR îl aud foarte des, dar el era primul care o spunea sincer.",0
TNR,Horoscopul Covid19. Vezi cu ce zodii ești compatibil să stai în carantină,Taur,0
TNR,E groasă cu internetul! Pe Pornhub a apărut primul caz de buffering din ultimii 7 ani,"„Există riscul ca bufferingul să se extindă, pentru că din ce în ce mai mulţi curioşi intră pe porno ca să vadă cu ochii lor ciudatul fenomen. Sau cel puţin aşa susţin ei”, adaugă Luca Toma, profesor la secţia pornografie a UNATC.",0
TNR,Un român şi-a înghiţit cablul de internet după ce medicul i-a recomandat să mănânce fibre,"„Am presupus că nu e suficient să-l rod, aşa că l-am dat cu un pic de ulei, să alunece bine, şi l-am înghiţit. E drept că merg la toaletă mult mai bine decât înainte. Ţeavă, cum se spune. Da’ mă gâdilă în burtă de câte ori intră cineva din casă pe youtube sau pe facebook.”În prezent, starea lui Marcel e bună şi, deşi medicii n-au reuşit încă să-i extragă cablul buclucaş, acesta se poate lăuda cu un tranzit intestinal de peste 512 megabiţi pe secundă.",0
Calin,S-a întors roata! Acum cei mai doriți bărbați sunt cei care duhnesc a spirt,"Desigur, există diferențe importante și între bărbații care duhnesc a spirt, nu sunt toți priviți la fel de către femei. ”Una e să duhnești a spirt Mona sau a bere la pet și cu totul altceva să duhnești a ceva fin”, explică antropologul. ”Femeile au un simț olfactiv bine dezvoltat, mirosul e extrem de important pentru ele, așa că bărbații trebuie să fie atenți de unde își iau mirosul de spirt.”Tu ce mai aștepți? Comandă-ți doza de atractivitate (eventual ia cutia de 20, să fii sigur de o treabă) și o să te transformi în cel mai atractiv bărbat posibil. Sau, după caz, în cea mai atractivă femeie posibilă.",0
TNR,Noi surse arheologice confirmă că Ștefan cel Mare și Vlad Țepeș erau BFF,"Oracolul arată și că florile preferate ale celor doi erau lalelele turcoaz, și că dacă ar avea un milion de țechini de aur ar călători un an de zile prin Europa cu căruțostopul. La întrebarea ”Cu cine ai vrea să-ți pierzi virginitatea?” ambii au răspuns ”Cu Maria de Mangop sau cu Mehmet al II-lea”, semn că erau foarte intimi.",0
Eftimie,Un călător în timp ne avertizează că în 2050 vor fi doar reclame la FoodPanda și videochat,"Din păcate acesta nu a dorit să ne ofere mai multe amănunte despre anul 2050 din care susține că provine, devenind brusc agitat și evaziv când i s-au pus întrebări concrete. Astfel, când jurnalistul Digi24 l-a întrebat dacă e gata metroul din Drumul Taberei, dl. Tomescu a început să devină agresiv și să zică „auzi, cum te cheamă pe dumneata, ce-i cu obrăznicia asta, ce, am față de mecanic de mă întrebi de metrouri?”.",0
Vasile,Netflix a şters parola din WC-ul Gării de Nord cu care se logau 4 milioane de români,"O primă măsură în acest sens, a declarat compania de streaming, a fost luată deja în această dimineaţă. Doi angajaţi Netflix înarmaţi cu un spray pe bază de alcool şi o racletă au îndepărtat de pe faianţa budei publice din Gara de Nord userul şi parola lăsate acolo de un anume Marcel, cu care se logau peste 4 milioane de români.„Ca tot omu’, am intrat să fac un pipi, am dat un leu şi surpriză! Am găsit pe peretele de la pisoar, printre numere de telefon şi injurii la adresa Poliţiei, o parolă de Netflix. Am încercat-o, mergea. Să fi fost vreo trei ani de atunci… M-am uitat de 40 de ori la Doc Martin, că altceva interesant n-am prea găsit”, povesteşte M. F., unul dintre profitorii care au accesat contul de Netflix găsit în celebrul veceu al navetiştilor.",0
Ionut,Pleşu intervine în scandalul Dinescu-Liiceanu: „A văzut cineva muştarul?”,"Un al treilea titan al gândirii s-a implicat în scandal: Andrei Pleșu. Între două plescăieli, acesta a întrebat dacă a văzut cineva muștarul: ”Îngăduită-mi fie impertinența, dar consider inadmisibilă ocultarea vârtosului muștar de Tecuci, mai ales în contextul acestor cabanoși angelici, pogorâți în talgerul plat, precum frazele lui Gabriel”, a comentat Andrei Pleșu.Dacă tot s-a băgat în scandal, Pleșu a început să dea din casă, la adresa celor doi: ”Cineva care știe să facă un miel la proțap cum e Mircea Dinescu n-ar trebui să uite sifonul la șpriț și mai ales scobitorile la muștar. Am pățit”, a spus Pleșu, continuând că ”Dacă chiar nu găsim muștar, pot oricând să-i trec o fabrică de muștar pe numele lui Gabriel Liiceanu, cum am făcut cu editura aceea după 1990”.",0
Eftimie,Nea Costel lansează un volum de poezie sub pseudonimul Bețiv cel Naiv,"Este vorba de un volum de poezie cu rimă și meșteșug, în care duioșia retardată a autorului va fi transpusă în versuri la care nici măcar Flick Domnu’ Rimă n-ar putea visa. „Să se pișe grasele și corporatistele”, a explicat nea Costel motivația principală a volumului său.Acesta a precizat că va introduce și niște lirică subversivă, ceva cu oprimare și durere ascunsă, să prindă o recenzie pozitivă și în Scena9. „Am vreo câteva poezii în care pretind că sunt o femeie prizonieră în trupul unui drojdier care mă îneacă în fiecare seară. E și cu secvențe ego-porno, să juiseze eunucii și fanele lui Houellebecqe și-s fără rimă sau ritm, că e vorba doar de simțire nefiltrată prin convenții, lirică pură. E meta-conformism, sunteți obișnuiți cu asta histrioni incognito”.",0
Ionut,Casa Regală Cioabă i-a acordat lui Archie titlul de Prinț pă Anglea,"”Nouă ni se pare normal ca toți verișorii să fie egali, indiferent de culoare. George, Charlotte, Louis ai lui William sunt toți prinți. Pe Archie nu l-au făcut, așa că l-am făcut noi, ca să le batem obrazul la haladiții ăia de la Buckingham”, a declarat solemn Regele Cioabă.Archie a primit din partea Regelui Dorin Cioabă coroana princiară, sceptrul și colanul de aur al ordinului de Strehaia în rang de mare cazangiu, o onoare până acum neconferită nimănui din afara Casei Regale.",0
Calin,Canibalii misogini din Mediaş susţin că locul femeii e în cratiţă,"„Nu credeam că în secolul XXI mai pot exista asemenea manifestări de misoginism – și cu atât mai puțin în cadrul comunității noastre de antropofagi“, s-a plâns lidera femeilor canibale din Mediaș, Medeea Meseșan. „Suntem egalii bărbaților, așa că locul nostru e la masă împreună cu ei, nu în cratiță. Vrem să ținem furculița în mână, nu să fim la capătul ei.“Euxențiu Mogoș insistă însă că afirmația sa nu are nicio legătură cu misoginismul. „Dimpotrivă!“, susține canibalul. „Eu am adus un elogiu femeii, despre care am spus că este mai gustoasă decât bărbatul. Păcat că niște cuvinte așa frumoase spuse despre femei au fost răstălmăcite brutal și catalogate ca fiind misogine. Sincer vă spun, mi-a pierit pofta de mâncare când am auzit de ce sunt acuzat.“",0
TNR,Ungurii se îngrămădesc la „Babardeală cu bucluc“ pentru că are „ardeal“ în titlu,"„O parte din merit aparţine distribuitorului filmului, care a subliniat ‘Ardeal’-ul din ‘Babardeală’ pentru a-l face să sară în ochi, sau, cum se spune acolo, să sare la ochiuri”, spune Decebal Popescu, expert în design de afişe de filme despre babardeală.„Baberdély cu bucluc? Sună bine. Orice pelicul despre Erdély merge la suflet, chiar şi dacă este despre fasolea de acolo. Părerea meu!”, şi-a dat cu părerea Szopolos Ferencz, reputat critic de film din Budapesta.",0
Ionut,"Pițipoance îngheţate, găsite de Poliție pe o terasă după o petrecere ilegală","Primele indicii arată că pițipoancele participau la o petrecere ilegală, ieșiseră să fumeze și au fost surprinse de viscol. Mai întâi, polițiștii le-au amendat pe pițipoancele înghețate, după care au trecut la dezghețarea acestora, cel mai probabil urinând pe ele.Polițiștii spun că au fost scene greu de privit: ”Din cauza clănțănitului intens din dinți, mai multe pițipoance aveau botoxul spart, silicoanele erau înghețate în poziții nefirești și aveau cracii vineți, de la dârdăit”, spun polițiștii.",0
Calin,Un urs şi-a luat telefon ca să vadă când scrie de el pe RoAlert,"Ursul spune că nu e distractiv să te duci să alergi oameni pe pârtie când aceștia sunt avertizați de prezența ta acolo. Însă așa, dacă vezi pe RoAlert ce se spune despre tine poți să-ți schimbi rapid zona de acțiunea, astfel încât oamenii să fie luați pe nepregătite când te duci peste ei. Și, în plus, poți să faci impresie printre ursoaice arătându-le mesajul RoAlert care spune că ești un „animal periculos“.Există însă și urși pățiti care spun că telefonul aduce numai necazuri. „Mi-a stricat relația cu ursoaica“, se plânge ursul Vlăduț. „Și-a luat și ea telefon și-a aflat de pe RoAlert că e un urs beat pe pârtie – și cumva și-a dat seama că eram eu. Numai eu știu ce scandal am avut acasă, că ea știa c-am ieșit să duc gunoiul, nu c-am fost la băut. M-a acuzat și că am alergat schioare pe pârtie, de-am dormit numai pe pragul bârlogului mai multe nopți.“",0
Vasile,"La 22:00, Arafat va veni personal să ne bage în pat, să ne învelească şi să ne pupe pe frunte","Seară de seară, Arafat va veni personal la domiciliul fiecărui român ca să se asigure că se culcă la ora 22. „Precum un Moş Ene bărbierit, dar cât se poate de real, domnul Arafat va descinde la locuinţele noastre, ca prin minune, în fiecare seară. Cei pe care nu-i găseşte acasă vor găsi o nuieluşă şi o amenduţă în ghete a doua zi”, spune comunicatul oficial.„Pe noi, ăştia cuminţi, Arafat ne va băga în pătuţ, ne va înveli cu plăpumioara preferată, ne va citi din ‘1001 de nopţi’, ne va ura somnic pufos şi ne va pupa pe frunte de noapte bună”, a adăugat un reprezentant al Guvernului, trecut ulterior brusc de un fior rece.",0
Vasile,CTP susţine că în ’84 l-a ridicat Miliția de pe stradă pentru că avea plete,"În sfârşit, omenirea a aflat de ce e CTP atât de încrâncenat şi de furios tot timpul! În cea mai recentă emisiune a sa de la Digi 25, gazetarul a povestit cum, în toamna lui 1984, a fost săltat de Miliţie de pe stradă pentru că avea plete.„Aveam o coamă luxuriantă, de leu tânăr, şi un breton ca un stufăriş impenetrabil. Mergeam ţanţoş, cu părul în vânt, le zâmbeam tuturor, ah, eram aşa mândru de pletele mele angelice. Ăsta, Remus Cernea, ăsta era mic copil pe lângă mine! Nu eram bogat, dar aveam plete superbe şi nu-mi trebuia mai mult”, a povestit CTP, retrăind fiecare clipă de parcă ar fi fost în urmă cu doar şase ore şi 20 de minute. „Până în ziua aia fatidică, când, venind spre casă de la coafor, am decis să scurtez drumul printr-un gang, pe lângă Circa 10 de Miliţie”,",0
Eftimie,"Nea Costel, actor, va juca în blockbusterul Terminatorul de Ţuică","În noul block-buster, Nea Costel interpretează rolul unui drojdier din anul 2021 în care omenirea este asuprită de roboți, care le spun ce să facă, ce să zică pe internet și cum să se comporte civilizat în societate, altfel riscă ban. Acesta se întoarce în trecut să se întâlnească cu el tânăr, pe vremea când era doar Bă Costel și să-l convingă pe acesta să se țină în continuare de băut că viitorul nu arată deloc luminos.Pentru asta, ajutat de robotul cu față uman interpretat de Arnold, trebuie să-l convingă pe Bă Costel să bea un butoi întreg de țuică înainte ca alți roboți din viitor, puși pe fapte bune, să-l oprească din acest gest și să-l convingă să ducă o viață de om sobru. Roboții viitorului vor să-l transforme pe Costel într-un corporatist decent, cu mapă, poză de profil pe Facebook de om serios, care duce mâna la tâmplă și pare că gândește, care se revoltează mediu cu privire la subiectele zilei și se îmbată doar în cadru organizat, la degustări de vin și se pișă pe pantaloni doar în UBER-ul care-l duce acasă.",0
